date,sales,family
2016-03-22,25.0,"LIQUOR,WINE,BEER"
2016-03-23,18.0,"LIQUOR,WINE,BEER"
2016-03-24,72.0,"LIQUOR,WINE,BEER"
2016-03-25,35.0,"LIQUOR,WINE,BEER"
2016-03-26,64.0,"LIQUOR,WINE,BEER"
2016-03-28,34.0,"LIQUOR,WINE,BEER"
2016-03-29,56.0,"LIQUOR,WINE,BEER"
2016-03-30,4.0,"LIQUOR,WINE,BEER"
2016-03-31,11.0,"LIQUOR,WINE,BEER"
2016-04-01,13.0,"LIQUOR,WINE,BEER"
2016-04-02,124.0,"LIQUOR,WINE,BEER"
2016-04-04,25.0,"LIQUOR,WINE,BEER"
2016-04-05,19.0,"LIQUOR,WINE,BEER"
2016-04-06,56.0,"LIQUOR,WINE,BEER"
2016-04-07,29.0,"LIQUOR,WINE,BEER"
2016-04-08,33.0,"LIQUOR,WINE,BEER"
2016-04-09,80.0,"LIQUOR,WINE,BEER"
2016-04-11,28.0,"LIQUOR,WINE,BEER"
2016-04-12,18.0,"LIQUOR,WINE,BEER"
2016-04-13,23.0,"LIQUOR,WINE,BEER"
2016-04-14,15.0,"LIQUOR,WINE,BEER"
2016-04-15,23.0,"LIQUOR,WINE,BEER"
2016-04-16,85.0,"LIQUOR,WINE,BEER"
2016-04-18,24.0,"LIQUOR,WINE,BEER"
2016-04-19,6.0,"LIQUOR,WINE,BEER"
2016-04-20,7.0,"LIQUOR,WINE,BEER"
2016-04-21,31.0,"LIQUOR,WINE,BEER"
2016-04-22,59.0,"LIQUOR,WINE,BEER"
2016-04-23,50.0,"LIQUOR,WINE,BEER"
2016-04-25,24.0,"LIQUOR,WINE,BEER"
2016-04-26,9.0,"LIQUOR,WINE,BEER"
2016-04-27,5.0,"LIQUOR,WINE,BEER"
2016-04-28,21.0,"LIQUOR,WINE,BEER"
2016-04-29,39.0,"LIQUOR,WINE,BEER"
2016-04-30,156.0,"LIQUOR,WINE,BEER"
2016-05-02,25.0,"LIQUOR,WINE,BEER"
2016-05-03,29.0,"LIQUOR,WINE,BEER"
2016-05-04,44.0,"LIQUOR,WINE,BEER"
2016-05-05,29.0,"LIQUOR,WINE,BEER"
2016-05-06,71.0,"LIQUOR,WINE,BEER"
2016-05-07,68.0,"LIQUOR,WINE,BEER"
2016-05-09,22.0,"LIQUOR,WINE,BEER"
2016-05-10,18.0,"LIQUOR,WINE,BEER"
2016-05-11,43.0,"LIQUOR,WINE,BEER"
2016-05-12,69.0,"LIQUOR,WINE,BEER"
2016-05-13,32.0,"LIQUOR,WINE,BEER"
2016-05-14,70.0,"LIQUOR,WINE,BEER"
2016-05-15,14.0,"LIQUOR,WINE,BEER"
2016-05-16,9.0,"LIQUOR,WINE,BEER"
2016-05-17,26.0,"LIQUOR,WINE,BEER"
2016-05-18,139.0,"LIQUOR,WINE,BEER"
2016-05-19,11.0,"LIQUOR,WINE,BEER"
2016-05-20,22.0,"LIQUOR,WINE,BEER"
2016-05-21,21.0,"LIQUOR,WINE,BEER"
2016-05-22,11.0,"LIQUOR,WINE,BEER"
2016-05-23,28.0,"LIQUOR,WINE,BEER"
2016-05-24,2.0,"LIQUOR,WINE,BEER"
2016-05-25,93.0,"LIQUOR,WINE,BEER"
2016-05-26,50.0,"LIQUOR,WINE,BEER"
2016-05-27,63.0,"LIQUOR,WINE,BEER"
2016-05-28,43.0,"LIQUOR,WINE,BEER"
2016-05-29,8.0,"LIQUOR,WINE,BEER"
2016-05-30,16.0,"LIQUOR,WINE,BEER"
2016-05-31,11.0,"LIQUOR,WINE,BEER"
2016-06-01,7.0,"LIQUOR,WINE,BEER"
2016-06-02,3.0,"LIQUOR,WINE,BEER"
2016-06-03,17.0,"LIQUOR,WINE,BEER"
2016-06-04,23.0,"LIQUOR,WINE,BEER"
2016-06-05,2.0,"LIQUOR,WINE,BEER"
2016-06-06,7.0,"LIQUOR,WINE,BEER"
2016-06-07,19.0,"LIQUOR,WINE,BEER"
2016-06-08,19.0,"LIQUOR,WINE,BEER"
2016-06-09,44.0,"LIQUOR,WINE,BEER"
2016-06-10,33.0,"LIQUOR,WINE,BEER"
2016-06-11,21.0,"LIQUOR,WINE,BEER"
2016-06-12,16.0,"LIQUOR,WINE,BEER"
2016-06-13,19.0,"LIQUOR,WINE,BEER"
2016-06-14,28.0,"LIQUOR,WINE,BEER"
2016-06-15,27.0,"LIQUOR,WINE,BEER"
2016-06-16,26.0,"LIQUOR,WINE,BEER"
2016-06-17,70.0,"LIQUOR,WINE,BEER"
2016-06-18,112.0,"LIQUOR,WINE,BEER"
2016-06-19,42.0,"LIQUOR,WINE,BEER"
2016-06-20,35.0,"LIQUOR,WINE,BEER"
2016-06-21,11.0,"LIQUOR,WINE,BEER"
2016-06-22,28.0,"LIQUOR,WINE,BEER"
2016-06-23,21.0,"LIQUOR,WINE,BEER"
2016-06-24,27.0,"LIQUOR,WINE,BEER"
2016-06-25,32.0,"LIQUOR,WINE,BEER"
2016-06-26,35.0,"LIQUOR,WINE,BEER"
2016-06-27,10.0,"LIQUOR,WINE,BEER"
2016-06-28,19.0,"LIQUOR,WINE,BEER"
2016-06-29,34.0,"LIQUOR,WINE,BEER"
2016-06-30,28.0,"LIQUOR,WINE,BEER"
2016-07-01,40.0,"LIQUOR,WINE,BEER"
2016-07-02,109.0,"LIQUOR,WINE,BEER"
2016-07-03,14.0,"LIQUOR,WINE,BEER"
2016-07-04,72.0,"LIQUOR,WINE,BEER"
2016-07-05,23.0,"LIQUOR,WINE,BEER"
2016-07-06,13.0,"LIQUOR,WINE,BEER"
2016-07-07,150.0,"LIQUOR,WINE,BEER"
2016-07-08,84.0,"LIQUOR,WINE,BEER"
2016-07-09,76.0,"LIQUOR,WINE,BEER"
2016-07-10,16.0,"LIQUOR,WINE,BEER"
2016-07-11,6.0,"LIQUOR,WINE,BEER"
2016-07-12,11.0,"LIQUOR,WINE,BEER"
2016-07-13,18.0,"LIQUOR,WINE,BEER"
2016-07-14,52.0,"LIQUOR,WINE,BEER"
2016-07-15,65.0,"LIQUOR,WINE,BEER"
2016-07-16,46.0,"LIQUOR,WINE,BEER"
2016-07-17,10.0,"LIQUOR,WINE,BEER"
2016-07-18,25.0,"LIQUOR,WINE,BEER"
2016-07-19,4.0,"LIQUOR,WINE,BEER"
2016-07-20,29.0,"LIQUOR,WINE,BEER"
2016-07-21,32.0,"LIQUOR,WINE,BEER"
2016-07-22,47.0,"LIQUOR,WINE,BEER"
2016-07-23,75.0,"LIQUOR,WINE,BEER"
2016-07-24,15.0,"LIQUOR,WINE,BEER"
2016-07-25,29.0,"LIQUOR,WINE,BEER"
2016-07-26,28.0,"LIQUOR,WINE,BEER"
2016-07-27,50.0,"LIQUOR,WINE,BEER"
2016-07-28,31.0,"LIQUOR,WINE,BEER"
2016-07-29,77.0,"LIQUOR,WINE,BEER"
2016-07-30,65.0,"LIQUOR,WINE,BEER"
2016-07-31,33.0,"LIQUOR,WINE,BEER"
2016-08-01,15.0,"LIQUOR,WINE,BEER"
2016-08-02,96.0,"LIQUOR,WINE,BEER"
2016-08-03,12.0,"LIQUOR,WINE,BEER"
2016-08-04,38.0,"LIQUOR,WINE,BEER"
2016-08-05,20.0,"LIQUOR,WINE,BEER"
2016-08-06,70.0,"LIQUOR,WINE,BEER"
2016-08-07,6.0,"LIQUOR,WINE,BEER"
2016-08-08,20.0,"LIQUOR,WINE,BEER"
2016-08-09,35.0,"LIQUOR,WINE,BEER"
2016-08-10,26.0,"LIQUOR,WINE,BEER"
2016-08-11,53.0,"LIQUOR,WINE,BEER"
2016-08-12,33.0,"LIQUOR,WINE,BEER"
2016-08-13,49.0,"LIQUOR,WINE,BEER"
2016-08-14,5.0,"LIQUOR,WINE,BEER"
2016-08-15,9.0,"LIQUOR,WINE,BEER"
2016-08-16,135.0,"LIQUOR,WINE,BEER"
2016-08-17,27.0,"LIQUOR,WINE,BEER"
2016-08-18,18.0,"LIQUOR,WINE,BEER"
2016-08-19,69.0,"LIQUOR,WINE,BEER"
2016-08-20,111.0,"LIQUOR,WINE,BEER"
2016-08-21,15.0,"LIQUOR,WINE,BEER"
2016-08-22,14.0,"LIQUOR,WINE,BEER"
2016-08-23,21.0,"LIQUOR,WINE,BEER"
2016-08-24,28.0,"LIQUOR,WINE,BEER"
2016-08-25,31.0,"LIQUOR,WINE,BEER"
2016-08-26,48.0,"LIQUOR,WINE,BEER"
2016-08-27,88.0,"LIQUOR,WINE,BEER"
2016-08-28,11.0,"LIQUOR,WINE,BEER"
2016-08-29,14.0,"LIQUOR,WINE,BEER"
2016-08-30,24.0,"LIQUOR,WINE,BEER"
2016-08-31,15.0,"LIQUOR,WINE,BEER"
2016-09-01,57.0,"LIQUOR,WINE,BEER"
2016-09-02,62.0,"LIQUOR,WINE,BEER"
2016-09-03,68.0,"LIQUOR,WINE,BEER"
2016-09-04,18.0,"LIQUOR,WINE,BEER"
2016-09-05,14.0,"LIQUOR,WINE,BEER"
2016-09-06,33.0,"LIQUOR,WINE,BEER"
2016-09-07,12.0,"LIQUOR,WINE,BEER"
2016-09-08,17.0,"LIQUOR,WINE,BEER"
2016-09-09,22.0,"LIQUOR,WINE,BEER"
2016-09-10,36.0,"LIQUOR,WINE,BEER"
2016-09-11,14.0,"LIQUOR,WINE,BEER"
2016-09-12,13.0,"LIQUOR,WINE,BEER"
2016-09-13,10.0,"LIQUOR,WINE,BEER"
2016-09-14,10.0,"LIQUOR,WINE,BEER"
2016-09-15,17.0,"LIQUOR,WINE,BEER"
2016-09-16,35.0,"LIQUOR,WINE,BEER"
2016-09-17,45.0,"LIQUOR,WINE,BEER"
2016-09-18,13.0,"LIQUOR,WINE,BEER"
2016-09-19,21.0,"LIQUOR,WINE,BEER"
2016-09-20,19.0,"LIQUOR,WINE,BEER"
2016-09-21,24.0,"LIQUOR,WINE,BEER"
2016-09-22,37.0,"LIQUOR,WINE,BEER"
2016-09-23,28.0,"LIQUOR,WINE,BEER"
2016-09-24,51.0,"LIQUOR,WINE,BEER"
2016-09-25,21.0,"LIQUOR,WINE,BEER"
2016-09-26,28.0,"LIQUOR,WINE,BEER"
2016-09-27,5.0,"LIQUOR,WINE,BEER"
2016-09-28,13.0,"LIQUOR,WINE,BEER"
2016-09-29,26.0,"LIQUOR,WINE,BEER"
2016-09-30,41.0,"LIQUOR,WINE,BEER"
2016-10-01,92.0,"LIQUOR,WINE,BEER"
2016-10-02,21.0,"LIQUOR,WINE,BEER"
2016-10-03,43.0,"LIQUOR,WINE,BEER"
2016-10-04,13.0,"LIQUOR,WINE,BEER"
2016-10-05,16.0,"LIQUOR,WINE,BEER"
2016-10-06,30.0,"LIQUOR,WINE,BEER"
2016-10-07,44.0,"LIQUOR,WINE,BEER"
2016-10-08,68.0,"LIQUOR,WINE,BEER"
2016-10-09,23.0,"LIQUOR,WINE,BEER"
2016-10-10,22.0,"LIQUOR,WINE,BEER"
2016-10-11,34.0,"LIQUOR,WINE,BEER"
2016-10-12,58.0,"LIQUOR,WINE,BEER"
2016-10-13,16.0,"LIQUOR,WINE,BEER"
2016-10-14,70.0,"LIQUOR,WINE,BEER"
2016-10-15,54.0,"LIQUOR,WINE,BEER"
2016-10-16,12.0,"LIQUOR,WINE,BEER"
2016-10-17,26.0,"LIQUOR,WINE,BEER"
2016-10-18,35.0,"LIQUOR,WINE,BEER"
2016-10-19,24.0,"LIQUOR,WINE,BEER"
2016-10-20,18.0,"LIQUOR,WINE,BEER"
2016-10-21,37.0,"LIQUOR,WINE,BEER"
2016-10-22,33.0,"LIQUOR,WINE,BEER"
2016-10-23,15.0,"LIQUOR,WINE,BEER"
2016-10-24,7.0,"LIQUOR,WINE,BEER"
2016-10-25,20.0,"LIQUOR,WINE,BEER"
2016-10-26,16.0,"LIQUOR,WINE,BEER"
2016-10-27,27.0,"LIQUOR,WINE,BEER"
2016-10-28,44.0,"LIQUOR,WINE,BEER"
2016-10-29,67.0,"LIQUOR,WINE,BEER"
2016-10-30,20.0,"LIQUOR,WINE,BEER"
2016-10-31,30.0,"LIQUOR,WINE,BEER"
2016-11-01,39.0,"LIQUOR,WINE,BEER"
2016-11-02,76.0,"LIQUOR,WINE,BEER"
2016-11-03,73.0,"LIQUOR,WINE,BEER"
2016-11-04,172.0,"LIQUOR,WINE,BEER"
2016-11-05,101.0,"LIQUOR,WINE,BEER"
2016-11-06,15.0,"LIQUOR,WINE,BEER"
2016-11-07,30.0,"LIQUOR,WINE,BEER"
2016-11-08,48.0,"LIQUOR,WINE,BEER"
2016-11-09,19.0,"LIQUOR,WINE,BEER"
2016-11-10,25.0,"LIQUOR,WINE,BEER"
2016-11-11,14.0,"LIQUOR,WINE,BEER"
2016-11-12,42.0,"LIQUOR,WINE,BEER"
2016-11-13,24.0,"LIQUOR,WINE,BEER"
2016-11-14,8.0,"LIQUOR,WINE,BEER"
2016-11-15,26.0,"LIQUOR,WINE,BEER"
2016-11-16,24.0,"LIQUOR,WINE,BEER"
2016-11-17,16.0,"LIQUOR,WINE,BEER"
2016-11-18,41.0,"LIQUOR,WINE,BEER"
2016-11-19,45.0,"LIQUOR,WINE,BEER"
2016-11-20,16.0,"LIQUOR,WINE,BEER"
2016-11-21,12.0,"LIQUOR,WINE,BEER"
2016-11-22,26.0,"LIQUOR,WINE,BEER"
2016-11-23,15.0,"LIQUOR,WINE,BEER"
2016-11-24,14.0,"LIQUOR,WINE,BEER"
2016-11-25,20.0,"LIQUOR,WINE,BEER"
2016-11-26,63.0,"LIQUOR,WINE,BEER"
2016-11-27,40.0,"LIQUOR,WINE,BEER"
2016-11-28,17.0,"LIQUOR,WINE,BEER"
2016-11-29,12.0,"LIQUOR,WINE,BEER"
2016-11-30,21.0,"LIQUOR,WINE,BEER"
2016-12-01,24.0,"LIQUOR,WINE,BEER"
2016-12-02,70.0,"LIQUOR,WINE,BEER"
2016-12-03,43.0,"LIQUOR,WINE,BEER"
2016-12-04,28.0,"LIQUOR,WINE,BEER"
2016-12-05,8.0,"LIQUOR,WINE,BEER"
2016-12-06,29.0,"LIQUOR,WINE,BEER"
2016-12-07,20.0,"LIQUOR,WINE,BEER"
2016-12-08,37.0,"LIQUOR,WINE,BEER"
2016-12-09,94.0,"LIQUOR,WINE,BEER"
2016-12-10,81.0,"LIQUOR,WINE,BEER"
2016-12-11,30.0,"LIQUOR,WINE,BEER"
2016-12-12,11.0,"LIQUOR,WINE,BEER"
2016-12-13,19.0,"LIQUOR,WINE,BEER"
2016-12-14,23.0,"LIQUOR,WINE,BEER"
2016-12-15,26.0,"LIQUOR,WINE,BEER"
2016-12-16,34.0,"LIQUOR,WINE,BEER"
2016-12-17,101.0,"LIQUOR,WINE,BEER"
2016-12-18,18.0,"LIQUOR,WINE,BEER"
2016-12-19,28.0,"LIQUOR,WINE,BEER"
2016-12-20,53.0,"LIQUOR,WINE,BEER"
2016-12-21,43.0,"LIQUOR,WINE,BEER"
2016-12-22,90.0,"LIQUOR,WINE,BEER"
2016-12-23,158.0,"LIQUOR,WINE,BEER"
2016-12-24,114.0,"LIQUOR,WINE,BEER"
2016-12-26,45.0,"LIQUOR,WINE,BEER"
2016-12-27,52.0,"LIQUOR,WINE,BEER"
2016-12-28,38.0,"LIQUOR,WINE,BEER"
2016-12-29,133.0,"LIQUOR,WINE,BEER"
2016-12-30,158.0,"LIQUOR,WINE,BEER"
2016-12-31,197.0,"LIQUOR,WINE,BEER"
2017-01-02,27.0,"LIQUOR,WINE,BEER"
2017-01-03,22.0,"LIQUOR,WINE,BEER"
2017-01-04,28.0,"LIQUOR,WINE,BEER"
2017-01-05,13.0,"LIQUOR,WINE,BEER"
2017-01-06,33.0,"LIQUOR,WINE,BEER"
2017-01-07,36.0,"LIQUOR,WINE,BEER"
2017-01-08,17.0,"LIQUOR,WINE,BEER"
2017-01-09,17.0,"LIQUOR,WINE,BEER"
2017-01-10,9.0,"LIQUOR,WINE,BEER"
2017-01-11,3.0,"LIQUOR,WINE,BEER"
2017-01-12,59.0,"LIQUOR,WINE,BEER"
2017-01-13,15.0,"LIQUOR,WINE,BEER"
2017-01-14,47.0,"LIQUOR,WINE,BEER"
2017-01-15,9.0,"LIQUOR,WINE,BEER"
2017-01-16,14.0,"LIQUOR,WINE,BEER"
2017-01-17,9.0,"LIQUOR,WINE,BEER"
2017-01-18,32.0,"LIQUOR,WINE,BEER"
2017-01-19,40.0,"LIQUOR,WINE,BEER"
2017-01-20,81.0,"LIQUOR,WINE,BEER"
2017-01-21,29.0,"LIQUOR,WINE,BEER"
2017-01-22,20.0,"LIQUOR,WINE,BEER"
2017-01-23,16.0,"LIQUOR,WINE,BEER"
2017-01-24,12.0,"LIQUOR,WINE,BEER"
2017-01-25,5.0,"LIQUOR,WINE,BEER"
2017-01-26,12.0,"LIQUOR,WINE,BEER"
2017-01-27,36.0,"LIQUOR,WINE,BEER"
2017-01-28,41.0,"LIQUOR,WINE,BEER"
2017-01-29,17.0,"LIQUOR,WINE,BEER"
2017-01-30,11.0,"LIQUOR,WINE,BEER"
2017-01-31,7.0,"LIQUOR,WINE,BEER"
2017-02-01,38.0,"LIQUOR,WINE,BEER"
2017-02-02,24.0,"LIQUOR,WINE,BEER"
2017-02-03,71.0,"LIQUOR,WINE,BEER"
2017-02-04,57.0,"LIQUOR,WINE,BEER"
2017-02-05,20.0,"LIQUOR,WINE,BEER"
2017-02-06,31.0,"LIQUOR,WINE,BEER"
2017-02-07,28.0,"LIQUOR,WINE,BEER"
2017-02-08,12.0,"LIQUOR,WINE,BEER"
2017-02-09,58.0,"LIQUOR,WINE,BEER"
2017-02-10,47.0,"LIQUOR,WINE,BEER"
2017-02-11,37.0,"LIQUOR,WINE,BEER"
2017-02-12,20.0,"LIQUOR,WINE,BEER"
2017-02-13,49.0,"LIQUOR,WINE,BEER"
2017-02-14,35.0,"LIQUOR,WINE,BEER"
2017-02-15,36.0,"LIQUOR,WINE,BEER"
2017-02-16,15.0,"LIQUOR,WINE,BEER"
2017-02-17,10.0,"LIQUOR,WINE,BEER"
2017-02-20,8.0,"LIQUOR,WINE,BEER"
2017-02-21,27.0,"LIQUOR,WINE,BEER"
2017-02-22,21.0,"LIQUOR,WINE,BEER"
2017-02-23,46.0,"LIQUOR,WINE,BEER"
2017-02-24,32.0,"LIQUOR,WINE,BEER"
2017-02-25,78.0,"LIQUOR,WINE,BEER"
2017-02-26,51.0,"LIQUOR,WINE,BEER"
2017-02-27,24.0,"LIQUOR,WINE,BEER"
2017-02-28,27.0,"LIQUOR,WINE,BEER"
2017-03-01,6.0,"LIQUOR,WINE,BEER"
2017-03-02,20.0,"LIQUOR,WINE,BEER"
2017-03-03,32.0,"LIQUOR,WINE,BEER"
2017-03-04,60.0,"LIQUOR,WINE,BEER"
2017-03-05,29.0,"LIQUOR,WINE,BEER"
2017-03-06,70.0,"LIQUOR,WINE,BEER"
2017-03-07,8.0,"LIQUOR,WINE,BEER"
2017-03-08,15.0,"LIQUOR,WINE,BEER"
2017-03-09,13.0,"LIQUOR,WINE,BEER"
2017-03-10,31.0,"LIQUOR,WINE,BEER"
2017-03-11,53.0,"LIQUOR,WINE,BEER"
2017-03-12,14.0,"LIQUOR,WINE,BEER"
2017-03-13,13.0,"LIQUOR,WINE,BEER"
2017-03-14,16.0,"LIQUOR,WINE,BEER"
2017-03-15,9.0,"LIQUOR,WINE,BEER"
2017-03-16,34.0,"LIQUOR,WINE,BEER"
2017-03-17,36.0,"LIQUOR,WINE,BEER"
2017-03-18,43.0,"LIQUOR,WINE,BEER"
2017-03-19,17.0,"LIQUOR,WINE,BEER"
2017-03-20,18.0,"LIQUOR,WINE,BEER"
2017-03-21,43.0,"LIQUOR,WINE,BEER"
2017-03-22,22.0,"LIQUOR,WINE,BEER"
2017-03-23,59.0,"LIQUOR,WINE,BEER"
2017-03-24,16.0,"LIQUOR,WINE,BEER"
2017-03-25,50.0,"LIQUOR,WINE,BEER"
2017-03-26,19.0,"LIQUOR,WINE,BEER"
2017-03-27,19.0,"LIQUOR,WINE,BEER"
2017-03-28,29.0,"LIQUOR,WINE,BEER"
2017-03-29,14.0,"LIQUOR,WINE,BEER"
2017-03-30,11.0,"LIQUOR,WINE,BEER"
2017-03-31,1.0,"LIQUOR,WINE,BEER"
2017-04-03,15.0,"LIQUOR,WINE,BEER"
2017-04-04,22.0,"LIQUOR,WINE,BEER"
2017-04-05,21.0,"LIQUOR,WINE,BEER"
2017-04-06,17.0,"LIQUOR,WINE,BEER"
2017-04-07,66.0,"LIQUOR,WINE,BEER"
2017-04-08,41.0,"LIQUOR,WINE,BEER"
2017-04-09,18.0,"LIQUOR,WINE,BEER"
2017-04-10,7.0,"LIQUOR,WINE,BEER"
2017-04-11,22.0,"LIQUOR,WINE,BEER"
2017-04-12,23.0,"LIQUOR,WINE,BEER"
2017-04-13,45.0,"LIQUOR,WINE,BEER"
2017-04-14,77.0,"LIQUOR,WINE,BEER"
2017-04-15,67.0,"LIQUOR,WINE,BEER"
2017-04-16,27.0,"LIQUOR,WINE,BEER"
2017-04-17,9.0,"LIQUOR,WINE,BEER"
2017-04-18,20.0,"LIQUOR,WINE,BEER"
2017-04-19,12.0,"LIQUOR,WINE,BEER"
2017-04-20,23.0,"LIQUOR,WINE,BEER"
2017-04-21,79.0,"LIQUOR,WINE,BEER"
2017-04-22,61.0,"LIQUOR,WINE,BEER"
2017-04-23,20.0,"LIQUOR,WINE,BEER"
2017-04-24,12.0,"LIQUOR,WINE,BEER"
2017-04-25,13.0,"LIQUOR,WINE,BEER"
2017-04-26,10.0,"LIQUOR,WINE,BEER"
2017-04-27,25.0,"LIQUOR,WINE,BEER"
2017-04-28,110.0,"LIQUOR,WINE,BEER"
2017-04-29,60.0,"LIQUOR,WINE,BEER"
2017-04-30,16.0,"LIQUOR,WINE,BEER"
2017-05-01,42.0,"LIQUOR,WINE,BEER"
2017-05-02,20.0,"LIQUOR,WINE,BEER"
2017-05-03,38.0,"LIQUOR,WINE,BEER"
2017-05-04,10.0,"LIQUOR,WINE,BEER"
2017-05-05,43.0,"LIQUOR,WINE,BEER"
2017-05-06,86.0,"LIQUOR,WINE,BEER"
2017-05-07,11.0,"LIQUOR,WINE,BEER"
2017-05-08,10.0,"LIQUOR,WINE,BEER"
2017-05-09,45.0,"LIQUOR,WINE,BEER"
2017-05-10,18.0,"LIQUOR,WINE,BEER"
2017-05-11,18.0,"LIQUOR,WINE,BEER"
2017-05-12,295.0,"LIQUOR,WINE,BEER"
2017-05-13,146.0,"LIQUOR,WINE,BEER"
2017-05-14,34.0,"LIQUOR,WINE,BEER"
2017-05-15,355.0,"LIQUOR,WINE,BEER"
2017-05-16,30.0,"LIQUOR,WINE,BEER"
2017-05-17,8.0,"LIQUOR,WINE,BEER"
2017-05-18,20.0,"LIQUOR,WINE,BEER"
2017-05-19,113.0,"LIQUOR,WINE,BEER"
2017-05-20,151.0,"LIQUOR,WINE,BEER"
2017-05-21,25.0,"LIQUOR,WINE,BEER"
2017-05-22,21.0,"LIQUOR,WINE,BEER"
2017-05-23,18.0,"LIQUOR,WINE,BEER"
2017-05-24,21.0,"LIQUOR,WINE,BEER"
2017-05-25,31.0,"LIQUOR,WINE,BEER"
2017-05-26,59.0,"LIQUOR,WINE,BEER"
2017-05-27,44.0,"LIQUOR,WINE,BEER"
2017-05-28,30.0,"LIQUOR,WINE,BEER"
2017-05-29,13.0,"LIQUOR,WINE,BEER"
2017-05-30,25.0,"LIQUOR,WINE,BEER"
2017-05-31,17.0,"LIQUOR,WINE,BEER"
2017-06-01,33.0,"LIQUOR,WINE,BEER"
2017-06-02,27.0,"LIQUOR,WINE,BEER"
2017-06-03,54.0,"LIQUOR,WINE,BEER"
2017-06-04,19.0,"LIQUOR,WINE,BEER"
2017-06-05,7.0,"LIQUOR,WINE,BEER"
2017-06-06,19.0,"LIQUOR,WINE,BEER"
2017-06-07,21.0,"LIQUOR,WINE,BEER"
2017-06-08,44.0,"LIQUOR,WINE,BEER"
2017-06-09,48.0,"LIQUOR,WINE,BEER"
2017-06-10,72.0,"LIQUOR,WINE,BEER"
2017-06-11,21.0,"LIQUOR,WINE,BEER"
2017-06-12,4.0,"LIQUOR,WINE,BEER"
2017-06-13,14.0,"LIQUOR,WINE,BEER"
2017-06-14,23.0,"LIQUOR,WINE,BEER"
2017-06-15,32.0,"LIQUOR,WINE,BEER"
2017-06-16,51.0,"LIQUOR,WINE,BEER"
2017-06-17,105.0,"LIQUOR,WINE,BEER"
2017-06-18,42.0,"LIQUOR,WINE,BEER"
2017-06-19,11.0,"LIQUOR,WINE,BEER"
2017-06-20,19.0,"LIQUOR,WINE,BEER"
2017-06-21,13.0,"LIQUOR,WINE,BEER"
2017-06-22,50.0,"LIQUOR,WINE,BEER"
2017-06-23,63.0,"LIQUOR,WINE,BEER"
2017-06-24,42.0,"LIQUOR,WINE,BEER"
2017-06-25,16.0,"LIQUOR,WINE,BEER"
2017-06-26,8.0,"LIQUOR,WINE,BEER"
2017-06-27,27.0,"LIQUOR,WINE,BEER"
2017-06-28,16.0,"LIQUOR,WINE,BEER"
2017-06-29,16.0,"LIQUOR,WINE,BEER"
2017-06-30,45.0,"LIQUOR,WINE,BEER"
2017-07-01,75.0,"LIQUOR,WINE,BEER"
2017-07-02,21.0,"LIQUOR,WINE,BEER"
2017-07-03,12.0,"LIQUOR,WINE,BEER"
2017-07-04,25.0,"LIQUOR,WINE,BEER"
2017-07-05,15.0,"LIQUOR,WINE,BEER"
2017-07-06,24.0,"LIQUOR,WINE,BEER"
2017-07-07,39.0,"LIQUOR,WINE,BEER"
2017-07-08,44.0,"LIQUOR,WINE,BEER"
2017-07-09,21.0,"LIQUOR,WINE,BEER"
2017-07-10,25.0,"LIQUOR,WINE,BEER"
2017-07-11,21.0,"LIQUOR,WINE,BEER"
2017-07-12,41.0,"LIQUOR,WINE,BEER"
2017-07-13,18.0,"LIQUOR,WINE,BEER"
2017-07-14,74.0,"LIQUOR,WINE,BEER"
2017-07-15,65.0,"LIQUOR,WINE,BEER"
2017-07-16,36.0,"LIQUOR,WINE,BEER"
2017-07-17,16.0,"LIQUOR,WINE,BEER"
2017-07-18,24.0,"LIQUOR,WINE,BEER"
2017-07-19,38.0,"LIQUOR,WINE,BEER"
2017-07-20,26.0,"LIQUOR,WINE,BEER"
2017-07-21,59.0,"LIQUOR,WINE,BEER"
2017-07-22,79.0,"LIQUOR,WINE,BEER"
2017-07-23,22.0,"LIQUOR,WINE,BEER"
2017-07-24,33.0,"LIQUOR,WINE,BEER"
2017-07-25,58.0,"LIQUOR,WINE,BEER"
2017-07-26,46.0,"LIQUOR,WINE,BEER"
2017-07-27,19.0,"LIQUOR,WINE,BEER"
2017-07-28,79.0,"LIQUOR,WINE,BEER"
2017-07-29,64.0,"LIQUOR,WINE,BEER"
2017-07-30,9.0,"LIQUOR,WINE,BEER"
2017-07-31,17.0,"LIQUOR,WINE,BEER"
2017-08-01,20.0,"LIQUOR,WINE,BEER"
2017-08-02,55.0,"LIQUOR,WINE,BEER"
2017-08-03,32.0,"LIQUOR,WINE,BEER"
2017-08-04,50.0,"LIQUOR,WINE,BEER"
2017-08-05,102.0,"LIQUOR,WINE,BEER"
2017-08-06,17.0,"LIQUOR,WINE,BEER"
2017-08-07,23.0,"LIQUOR,WINE,BEER"
2017-08-08,19.0,"LIQUOR,WINE,BEER"
2017-08-09,43.0,"LIQUOR,WINE,BEER"
2017-08-10,44.0,"LIQUOR,WINE,BEER"
2017-08-11,59.0,"LIQUOR,WINE,BEER"
2017-08-12,126.0,"LIQUOR,WINE,BEER"
2017-08-13,17.0,"LIQUOR,WINE,BEER"
2017-08-14,30.0,"LIQUOR,WINE,BEER"
2017-08-15,7.0,"LIQUOR,WINE,BEER"
